season,week,week_c,team_id,celeb_id,partner_id,j_total,j_pct,y_judge,trend_val,g_raw,g_z_within_sw,m_s,is_withdrew,withdrew_week,results,placement
1,3,0.0769230769230771,John O'Hurley__Charlotte Jorgensen,John O'Hurley,Charlotte Jorgensen,24.0,0.2264150943396205,-0.04388840357111339,0.0,0.0,0.0,0,False,,2nd Place,2
1,3,0.0769230769230771,Kelly Monaco__Alec Mazo,Kelly Monaco,Alec Mazo,21.0,0.19811320754716796,-0.3291630267833816,0.0,0.0,0.0,0,False,,1st Place,1
1,3,0.0769230769230771,Evander Holyfield__Edyta Sliwinska,Evander Holyfield,Edyta Sliwinska,13.0,0.12264150943396111,-1.0898953553494308,0.0,0.0,0.0,0,False,,Eliminated Week 3,5
1,3,0.0769230769230771,Rachel Hunter__Jonathan Roberts,Rachel Hunter,Jonathan Roberts,26.0,0.24528301886792223,0.14629467857039896,0.0,0.0,0.0,0,False,,Eliminated Week 4,4
1,3,0.0769230769230771,Joey McIntyre__Ashly DelGrosso,Joey McIntyre,Ashly DelGrosso,22.0,0.2075471698113188,-0.23407148571262573,0.0,0.0,0.0,0,False,,3rd Place,3
2,3,-0.6923076923076925,Tia Carrere__Maksim Chmerkoskiy,Tia Carrere,Maksim Chmerkoskiy,26.0,0.14285714285714207,-0.16537546165324743,0.0,0.0,0.0,0,False,,Eliminated Week 5,6
2,3,-0.6923076923076925,George Hamilton__Edyta Sliwinska,George Hamilton,Edyta Sliwinska,22.0,0.12087912087912021,-0.49612638495975003,0.0,0.0,0.0,0,False,,Eliminated Week 6,5
2,3,-0.6923076923076925,Lisa Rinna__Louis van Amstel,Lisa Rinna,Louis van Amstel,25.0,0.13736263736263662,-0.24806319247987282,0.0,0.0,0.0,0,False,,Eliminated Week 7,4
2,3,-0.6923076923076925,Stacy Keibler__Tony Dovolani,Stacy Keibler,Tony Dovolani,27.0,0.14835164835164755,-0.08268773082662163,0.0,0.0,0.0,0,False,,3rd Place,3
2,3,-0.6923076923076925,Jerry Rice__Anna Trebunskaya,Jerry Rice,Anna Trebunskaya,19.0,0.10439560439560383,-0.7441895774396268,0.0,0.0,0.0,0,False,,2nd Place,2
2,3,-0.6923076923076925,Giselle Fernandez__Jonathan Roberts,Giselle Fernandez,Jonathan Roberts,22.0,0.12087912087912021,-0.49612638495975003,0.0,0.0,0.0,0,False,,Eliminated Week 3,8
2,3,-0.6923076923076925,Master P__Ashly DelGrosso,Master P,Ashly DelGrosso,14.0,0.0769230769230765,-1.1576282315727553,0.0,0.0,0.0,0,False,,Eliminated Week 4,7
2,3,-0.6923076923076925,Drew Lachey__Cheryl Burke,Drew Lachey,Cheryl Burke,27.0,0.14835164835164755,-0.08268773082662163,0.0,0.0,0.0,0,False,,1st Place,1
3,3,-1.203125,Harry Hamlin__Ashly DelGrosso,Harry Hamlin,Ashly DelGrosso,22.0,0.10628019323671446,-0.5627185861779748,0.0,0.0,0.0,0,False,,Eliminated Week 3,9
3,3,-1.203125,Vivica A. Fox__Nick Kosovich,Vivica A. Fox,Nick Kosovich,27.0,0.13043478260869504,-0.29070960192275763,0.0,0.0,0.0,0,False,,Eliminated Week 4,8
3,3,-1.203125,Monique Coleman__Louis van Amstel,Monique Coleman,Louis van Amstel,27.0,0.13043478260869504,-0.29070960192275763,0.0,0.0,0.0,0,False,,Eliminated Week 8,4
3,3,-1.203125,Joey Lawrence__Edyta Sliwinska,Joey Lawrence,Edyta Sliwinska,22.0,0.10628019323671446,-0.5627185861779748,0.0,0.0,0.0,0,False,,3rd Place,3
3,3,-1.203125,Mario Lopez__Karina Smirnoff,Mario Lopez,Karina Smirnoff,22.0,0.10628019323671446,-0.5627185861779748,0.0,0.0,0.0,0,False,,2nd Place,2
3,3,-1.203125,Emmitt Smith__Cheryl Burke,Emmitt Smith,Cheryl Burke,19.0,0.09178743961352613,-0.7259239767311049,0.0,0.0,0.0,0,False,,1st Place,1
3,3,-1.203125,Willa Ford__Maksim Chmerkoskiy,Willa Ford,Maksim Chmerkoskiy,22.0,0.10628019323671446,-0.5627185861779748,0.0,0.0,0.0,0,False,,Eliminated Week 5,7
3,3,-1.203125,Sara Evans__Tony Dovolani,Sara Evans,Tony Dovolani,25.0,0.12077294685990281,-0.3995131956248445,0.0,0.0,0.0,0,True,5.0,Withdrew,6
3,3,-1.203125,Jerry Springer__Kym Johnson,Jerry Springer,Kym Johnson,21.0,0.10144927536231835,-0.6171203830290182,0.0,0.0,0.0,0,False,,Eliminated Week 7,5
4,3,-1.4459459459459456,John Ratzenberger__Edyta Sliwinska,John Ratzenberger,Edyta Sliwinska,20.0,0.09174311926605462,-0.6963256442361523,0.0,0.0,0.0,0,False,,Eliminated Week 7,6
4,3,-1.4459459459459456,Ian Ziering__Cheryl Burke,Ian Ziering,Cheryl Burke,24.0,0.11009174311926555,-0.401879371816292,0.0,0.0,0.0,0,False,,Eliminated Week 9,4
4,3,-1.4459459459459456,Clyde Drexler__Elena Grinenko,Clyde Drexler,Elena Grinenko,16.0,0.07339449541284371,-0.9907719166560124,0.0,0.0,0.0,0,False,,Eliminated Week 5,8
4,3,-1.4459459459459456,Laila Ali__Maksim Chmerkoskiy,Laila Ali,Maksim Chmerkoskiy,21.0,0.09633027522935736,-0.6227140761311871,0.0,0.0,0.0,0,False,,3rd Place,3
4,3,-1.4459459459459456,Apolo Anton Ohno__Julianne Hough,Apolo Anton Ohno,Julianne Hough,23.0,0.10550458715596282,-0.475490939921257,0.0,0.0,0.0,0,False,,1st Place,1
4,3,-1.4459459459459456,Shandi Finnessey__Brian Fortuna,Shandi Finnessey,Brian Fortuna,21.0,0.09633027522935736,-0.6227140761311871,0.0,0.0,0.0,0,False,,Eliminated Week 3,10
4,3,-1.4459459459459456,Heather Mills__Jonathan Roberts,Heather Mills,Jonathan Roberts,24.0,0.11009174311926555,-0.401879371816292,0.0,0.0,0.0,0,False,,Eliminated Week 6,7
4,3,-1.4459459459459456,Billy Ray Cyrus__Karina Smirnoff,Billy Ray Cyrus,Karina Smirnoff,21.0,0.09633027522935736,-0.6227140761311871,0.0,0.0,0.0,0,False,,Eliminated Week 8,5
4,3,-1.4459459459459456,Joey Fatone__Kym Johnson,Joey Fatone,Kym Johnson,24.0,0.11009174311926555,-0.401879371816292,0.0,0.0,0.0,0,False,,2nd Place,2
4,3,-1.4459459459459456,Leeza Gibbons__Tony Dovolani,Leeza Gibbons,Tony Dovolani,24.0,0.11009174311926555,-0.401879371816292,0.0,0.0,0.0,0,False,,Eliminated Week 4,9
5,3,-1.4000000000000004,Cameron Mathison__Edyta Sliwinska,Cameron Mathison,Edyta Sliwinska,23.0,0.09623430962343056,-0.6041650011363312,0.0,0.0,0.0,0,False,,Eliminated Week 8,5
5,3,-1.4000000000000004,Jane Seymour__Tony Dovolani,Jane Seymour,Tony Dovolani,27.0,0.11297071129707066,-0.3316093615259543,0.0,0.0,0.0,0,False,,Eliminated Week 7,6
5,3,-1.4000000000000004,Sabrina Bryan__Mark Ballas,Sabrina Bryan,Mark Ballas,27.0,0.11297071129707066,-0.3316093615259543,0.0,0.0,0.0,0,False,,Eliminated Week 6,7
5,3,-1.4000000000000004,Jennie Garth__Derek Hough,Jennie Garth,Derek Hough,26.0,0.10878661087866064,-0.3997482714285486,0.0,0.0,0.0,0,False,,Eliminated Week 9,4
5,3,-1.4000000000000004,Floyd Mayweather Jr. __Karina Smirnoff,Floyd Mayweather Jr. ,Karina Smirnoff,21.0,0.08786610878661051,-0.7404428209415197,0.0,0.0,0.0,0,False,,Eliminated Week 4,9
5,3,-1.4000000000000004,Helio Castroneves__Julianne Hough,Helio Castroneves,Julianne Hough,24.0,0.10041841004184059,-0.536026091233737,0.0,0.0,0.0,0,False,,1st Place,1
5,3,-1.4000000000000004,Mel B__Maksim Chmerkoskiy,Mel B,Maksim Chmerkoskiy,27.0,0.11297071129707066,-0.3316093615259543,0.0,0.0,0.0,0,False,,2nd Place,2
5,3,-1.4000000000000004,Wayne Newton__Cheryl Burke,Wayne Newton,Cheryl Burke,18.0,0.07531380753138044,-0.9448595506493023,0.0,0.0,0.0,0,False,,Eliminated Week 3,10
5,3,-1.4000000000000004,Marie Osmond__Jonathan Roberts,Marie Osmond,Jonathan Roberts,26.0,0.10878661087866064,-0.3997482714285486,0.0,0.0,0.0,0,False,,3rd Place,3
5,3,-1.4000000000000004,Mark Cuban__Kym Johnson,Mark Cuban,Kym Johnson,20.0,0.08368200836820049,-0.8085817308441139,0.0,0.0,0.0,0,False,,Eliminated Week 5,8
6,3,-1.3684210526315788,Cristian de la Fuente__Cheryl Burke,Cristian de la Fuente,Cheryl Burke,25.0,0.10964912280701707,-0.35258341546733246,0.0,0.0,0.0,0,False,,3rd Place,3
6,3,-1.3684210526315788,Steve Guttenberg__Anna Trebunskaya,Steve Guttenberg,Anna Trebunskaya,21.0,0.09210526315789433,-0.6346501478412016,0.0,0.0,0.0,0,False,,Eliminated Week 3,10
6,3,-1.3684210526315788,Priscilla Presley__Louis van Amstel,Priscilla Presley,Louis van Amstel,26.0,0.11403508771929775,-0.2820667323738651,0.0,0.0,0.0,0,False,,Eliminated Week 5,8
6,3,-1.3684210526315788,Marlee Matlin__Fabian Sanchez,Marlee Matlin,Fabian Sanchez,21.0,0.09210526315789433,-0.6346501478412016,0.0,0.0,0.0,0,False,,Eliminated Week 6,7
6,3,-1.3684210526315788,Shannon Elizabeth__Derek Hough,Shannon Elizabeth,Derek Hough,24.0,0.10526315789473638,-0.4231000985607998,0.0,0.0,0.0,0,False,,Eliminated Week 7,6
6,3,-1.3684210526315788,Marissa Jaret Winokur__Tony Dovolani,Marissa Jaret Winokur,Tony Dovolani,19.0,0.08333333333333297,-0.775683514028136,0.0,0.0,0.0,0,False,,Eliminated Week 9,4
6,3,-1.3684210526315788,Jason Taylor__Edyta Sliwinska,Jason Taylor,Edyta Sliwinska,23.0,0.1008771929824557,-0.49361678165426687,0.0,0.0,0.0,0,False,,2nd Place,2
6,3,-1.3684210526315788,Kristi Yamaguchi__Mark Ballas,Kristi Yamaguchi,Mark Ballas,27.0,0.11842105263157843,-0.211550049280398,0.0,0.0,0.0,0,False,,1st Place,1
6,3,-1.3684210526315788,Adam Carolla__Julianne Hough,Adam Carolla,Julianne Hough,21.0,0.09210526315789433,-0.6346501478412016,0.0,0.0,0.0,0,False,,Eliminated Week 4,9
6,3,-1.3684210526315788,Mario__Karina Smirnoff,Mario,Karina Smirnoff,21.0,0.09210526315789433,-0.6346501478412016,0.0,0.0,0.0,0,False,,Eliminated Week 8,5
7,3,-1.373333333333333,Cloris Leachman__Corky Ballas,Cloris Leachman,Corky Ballas,16.0,0.08040201005025086,-0.8468470484474082,0.0,0.0,0.0,0,False,,Eliminated Week 6,7
7,3,-1.373333333333333,Susan Lucci__Tony Dovolani,Susan Lucci,Tony Dovolani,21.0,0.10552763819095425,-0.44486269000718137,0.0,0.0,0.0,0,False,,Eliminated Week 7,6
7,3,-1.373333333333333,Cody Linley__Julianne Hough,Cody Linley,Julianne Hough,21.0,0.10552763819095425,-0.44486269000718137,0.0,0.0,0.0,0,False,,Eliminated Week 9,4
7,3,-1.373333333333333,Maurice Greene__Cheryl Burke,Maurice Greene,Cheryl Burke,24.0,0.12060301507537628,-0.20367207494304518,0.0,0.0,0.0,0,False,,Eliminated Week 8,5
7,3,-1.373333333333333,Warren Sapp__Kym Johnson,Warren Sapp,Kym Johnson,25.0,0.12562814070351697,-0.12327520325499969,0.0,0.0,0.0,0,False,,2nd Place,2
7,3,-1.373333333333333,Toni Braxton__Alec Mazo,Toni Braxton,Alec Mazo,22.0,0.11055276381909493,-0.3644658183191359,0.0,0.0,0.0,0,False,,Eliminated Week 5,8
7,3,-1.373333333333333,Lance Bass__Lacey Schwimmer,Lance Bass,Lacey Schwimmer,22.0,0.11055276381909493,-0.3644658183191359,0.0,0.0,0.0,0,False,,3rd Place,3
7,3,-1.373333333333333,Rocco DiSpirito__Karina Smirnoff,Rocco DiSpirito,Karina Smirnoff,20.0,0.10050251256281356,-0.5252595616952268,0.0,0.0,0.0,0,False,,Eliminated Week 4,9
7,3,-1.373333333333333,Brooke Burke__Derek Hough,Brooke Burke,Derek Hough,28.0,0.140703517587939,0.11791541180913649,0.0,0.0,0.0,0,False,,1st Place,1
8,3,-1.6923076923076925,Gilles Marini__Cheryl Burke,Gilles Marini,Cheryl Burke,27.0,0.10629921259842479,-0.2336541583269348,0.0,0.0,0.0,0,False,,2nd Place,2
8,3,-1.6923076923076925,Denise Richards__Maksim Chmerkoskiy,Denise Richards,Maksim Chmerkoskiy,16.0,0.06299212598425172,-0.9276832754938958,0.0,0.0,0.0,0,False,,Eliminated Week 3,12
8,3,-1.6923076923076925,David Alan Grier__Kym Johnson,David Alan Grier,Kym Johnson,24.0,0.09448818897637758,-0.42293482664519705,0.0,0.0,0.0,0,False,,Eliminated Week 5,9
8,3,-1.6923076923076925,Lawrence Taylor__Edyta Sliwinska,Lawrence Taylor,Edyta Sliwinska,20.0,0.07874015748031465,-0.6753090510695463,0.0,0.0,0.0,0,False,,Eliminated Week 7,7
8,3,-1.6923076923076925,Ty Murray__Chelsie Hightower,Ty Murray,Chelsie Hightower,23.0,0.09055118110236185,-0.48602838275128435,0.0,0.0,0.0,0,False,,Eliminated Week 10,4
8,3,-1.6923076923076925,Shawn Johnson__Mark Ballas,Shawn Johnson,Mark Ballas,27.0,0.10629921259842479,-0.2336541583269348,0.0,0.0,0.0,0,False,,1st Place,1
8,3,-1.6923076923076925,Steve Wozniak__Karina Smirnoff,Steve Wozniak,Karina Smirnoff,10.0,0.03937007874015733,-1.3062446121304199,0.0,0.0,0.0,0,False,,Eliminated Week 4,10
8,3,-1.6923076923076925,Chuck Wicks__Julianne Hough,Chuck Wicks,Julianne Hough,23.0,0.09055118110236185,-0.48602838275128435,0.0,0.0,0.0,0,False,,Eliminated Week 8,6
8,3,-1.6923076923076925,Lil' Kim__Derek Hough,Lil' Kim,Derek Hough,25.0,0.09842519685039332,-0.3598412705391096,0.0,0.0,0.0,0,False,,Eliminated Week 9,5
8,3,-1.6923076923076925,Steve-O__Lacey Schwimmer,Steve-O,Lacey Schwimmer,15.0,0.05905511811023599,-0.9907768315999831,0.0,0.0,0.0,0,False,,Eliminated Week 6,8
8,3,-1.6923076923076925,Holly Madison__Dmitry Chaplin,Holly Madison,Dmitry Chaplin,17.0,0.06692913385826746,-0.8645897193878084,0.0,0.0,0.0,0,False,,Eliminated Week 4,11
8,3,-1.6923076923076925,Melissa Rycroft__Tony Dovolani,Melissa Rycroft,Tony Dovolani,27.0,0.10629921259842479,-0.2336541583269348,0.0,0.0,0.0,0,False,,3rd Place,3
9,3,-1.195652173913044,Debi Mazar__Maksim Chmerkoskiy,Debi Mazar,Maksim Chmerkoskiy,17.0,0.0658914728682168,-0.6748050205967506,0.0,0.0,0.0,0,False,,Eliminated Week 3,12
9,3,-1.195652173913044,Melissa Joan Hart__Mark Ballas,Melissa Joan Hart,Mark Ballas,19.0,0.07364341085271289,-0.5525962373390707,0.0,0.0,0.0,0,False,,Eliminated Week 6,9
9,3,-1.195652173913044,Mark Dacascos__Lacey Schwimmer,Mark Dacascos,Lacey Schwimmer,18.0,0.06976744186046484,-0.6137006289679108,0.0,0.0,0.0,0,False,,Eliminated Week 7,6
9,3,-1.195652173913044,Chuck Liddell__Anna Trebunskaya,Chuck Liddell,Anna Trebunskaya,17.0,0.0658914728682168,-0.6748050205967506,0.0,0.0,0.0,0,False,,Eliminated Week 4,11
9,3,-1.195652173913044,Natalie Coughlin__Alec Mazo,Natalie Coughlin,Alec Mazo,26.0,0.10077519379844921,-0.1248654959371914,0.0,0.0,0.0,0,False,,Eliminated Week 5,10
9,3,-1.195652173913044,Louie Vito__Chelsie Hightower,Louie Vito,Chelsie Hightower,20.0,0.07751937984496093,-0.4914918457102309,0.0,0.0,0.0,0,False,,Eliminated Week 6,8
9,3,-1.195652173913044,Michael Irvin__Anna Demidova,Michael Irvin,Anna Demidova,14.0,0.05426356589147265,-0.8581181954832705,0.0,0.0,0.0,0,False,,Eliminated Week 7,7
9,3,-1.195652173913044,Joanna Krupa__Derek Hough,Joanna Krupa,Derek Hough,23.0,0.08914728682170507,-0.30817867082371114,0.0,0.0,0.0,0,False,,Eliminated Week 9,4
9,3,-1.195652173913044,Tom DeLay__Cheryl Burke,Tom DeLay,Cheryl Burke,15.0,0.0581395348837207,-0.7970138038544305,0.0,0.0,0.0,0,True,3.0,Withdrew,13
9,3,-1.195652173913044,Aaron Carter__Karina Smirnoff,Aaron Carter,Karina Smirnoff,21.0,0.08139534883720898,-0.43038745408139106,0.0,0.0,0.0,0,False,,Eliminated Week 8,5
9,3,-1.195652173913044,Mya__Dmitry Chaplin,Mya,Dmitry Chaplin,27.0,0.10465116279069726,-0.06376110430835133,0.0,0.0,0.0,0,False,,2nd Place,2
9,3,-1.195652173913044,Donny Osmond__Kym Johnson,Donny Osmond,Kym Johnson,21.0,0.08139534883720898,-0.43038745408139106,0.0,0.0,0.0,0,False,,1st Place,1
9,3,-1.195652173913044,Kelly Osbourne__Louis van Amstel,Kelly Osbourne,Louis van Amstel,20.0,0.07751937984496093,-0.4914918457102309,0.0,0.0,0.0,0,False,,3rd Place,3
10,3,-1.4459459459459456,Aiden Turner__Edyta Sliwinska,Aiden Turner,Edyta Sliwinska,20.0,0.09852216748768425,-0.5911489910465642,0.0,0.0,0.0,0,False,,Eliminated Week 4,9
10,3,-1.4459459459459456,Niecy Nash__Louis van Amstel,Niecy Nash,Louis van Amstel,21.0,0.10344827586206846,-0.5116125813421168,0.0,0.0,0.0,0,False,,Eliminated Week 8,5
10,3,-1.4459459459459456,Buzz Aldrin__Ashly DelGrosso,Buzz Aldrin,Ashly DelGrosso,13.0,0.06403940886699476,-1.1479038589776953,0.0,0.0,0.0,0,False,,Eliminated Week 3,10
10,3,-1.4459459459459456,Chad Ochocinco__Cheryl Burke,Chad Ochocinco,Cheryl Burke,20.0,0.09852216748768425,-0.5911489910465642,0.0,0.0,0.0,0,False,,Eliminated Week 9,4
10,3,-1.4459459459459456,Evan Lysacek__Anna Trebunskaya,Evan Lysacek,Anna Trebunskaya,26.0,0.12807881773398952,-0.11393053281988044,0.0,0.0,0.0,0,False,,2nd Place,2
10,3,-1.4459459459459456,Pamela Anderson__Damian Whitewood,Pamela Anderson,Damian Whitewood,21.0,0.10344827586206846,-0.5116125813421168,0.0,0.0,0.0,0,False,,Eliminated Week 7,6
10,3,-1.4459459459459456,Nicole Scherzinger__Derek Hough,Nicole Scherzinger,Derek Hough,23.0,0.11330049261083688,-0.35253976193322234,0.0,0.0,0.0,0,False,,1st Place,1
10,3,-1.4459459459459456,Erin Andrews__Maksim Chmerkoskiy,Erin Andrews,Maksim Chmerkoskiy,23.0,0.11330049261083688,-0.35253976193322234,0.0,0.0,0.0,0,False,,3rd Place,3
10,3,-1.4459459459459456,Kate Gosselin__Tony Dovolani,Kate Gosselin,Tony Dovolani,15.0,0.07389162561576318,-0.9888310395688008,0.0,0.0,0.0,0,False,,Eliminated Week 5,8
10,3,-1.4459459459459456,Jake Pavelka__Chelsie Hightower,Jake Pavelka,Chelsie Hightower,21.0,0.10344827586206846,-0.5116125813421168,0.0,0.0,0.0,0,False,,Eliminated Week 6,7
11,3,-1.4000000000000004,Florence Henderson__Corky Ballas,Florence Henderson,Corky Ballas,20.0,0.09049773755656068,-0.6904822554367623,0.0,0.0,0.0,0,False,,Eliminated Week 5,8
11,3,-1.4000000000000004,Kyle Massey__Lacey Schwimmer,Kyle Massey,Lacey Schwimmer,23.0,0.10407239819004478,-0.47166745617863237,0.0,0.0,0.0,0,False,,2nd Place,2
11,3,-1.4000000000000004,Jennifer Grey__Derek Hough,Jennifer Grey,Derek Hough,24.0,0.10859728506787282,-0.39872918975925564,0.0,0.0,0.0,0,False,,1st Place,1
11,3,-1.4000000000000004,Rick Fox__Cheryl Burke,Rick Fox,Cheryl Burke,24.0,0.10859728506787282,-0.39872918975925564,0.0,0.0,0.0,0,False,,Eliminated Week 7,6
11,3,-1.4000000000000004,Kurt Warner__Anna Trebunskaya,Kurt Warner,Anna Trebunskaya,23.0,0.10407239819004478,-0.47166745617863237,0.0,0.0,0.0,0,False,,Eliminated Week 8,5
11,3,-1.4000000000000004,Margaret Cho__Louis van Amstel,Margaret Cho,Louis van Amstel,18.0,0.0814479638009046,-0.8363587882755158,0.0,0.0,0.0,0,False,,Eliminated Week 3,10
11,3,-1.4000000000000004,Brandy__Maksim Chmerkoskiy,Brandy,Maksim Chmerkoskiy,24.0,0.10859728506787282,-0.39872918975925564,0.0,0.0,0.0,0,False,,Eliminated Week 9,4
11,3,-1.4000000000000004,The Situation__Karina Smirnoff,The Situation,Karina Smirnoff,20.0,0.09049773755656068,-0.6904822554367623,0.0,0.0,0.0,0,False,,Eliminated Week 4,9
11,3,-1.4000000000000004,Audrina Patridge__Tony Dovolani,Audrina Patridge,Tony Dovolani,26.0,0.11764705882352888,-0.2528526569205024,0.0,0.0,0.0,0,False,,Eliminated Week 6,7
11,3,-1.4000000000000004,Bristol Palin__Mark Ballas,Bristol Palin,Mark Ballas,19.0,0.08597285067873264,-0.7634205218561391,0.0,0.0,0.0,0,False,,3rd Place,3
12,3,-1.4459459459459456,Ralph Macchio__Karina Smirnoff,Ralph Macchio,Karina Smirnoff,21.0,0.09813084112149487,-0.6064426643297124,0.0,0.0,0.0,0,False,,Eliminated Week 9,4
12,3,-1.4459459459459456,Chelsea Kane__Mark Ballas,Chelsea Kane,Mark Ballas,23.0,0.10747663551401819,-0.45327967060821406,0.0,0.0,0.0,0,False,,3rd Place,3
12,3,-1.4459459459459456,Kirstie Alley__Maksim Chmerkoskiy,Kirstie Alley,Maksim Chmerkoskiy,21.0,0.09813084112149487,-0.6064426643297124,0.0,0.0,0.0,0,False,,2nd Place,2
12,3,-1.4459459459459456,Hines Ward__Kym Johnson,Hines Ward,Kym Johnson,25.0,0.11682242990654151,-0.3001166768867158,0.0,0.0,0.0,0,False,,1st Place,1
12,3,-1.4459459459459456,Sugar Ray Leonard__Anna Trebunskaya,Sugar Ray Leonard,Anna Trebunskaya,20.0,0.09345794392523321,-0.6830241611904614,0.0,0.0,0.0,0,False,,Eliminated Week 4,9
12,3,-1.4459459459459456,Chris Jericho__Cheryl Burke,Chris Jericho,Cheryl Burke,21.0,0.09813084112149487,-0.6064426643297124,0.0,0.0,0.0,0,False,,Eliminated Week 6,7
12,3,-1.4459459459459456,Petra Nemcova__Dmitry Chaplin,Petra Nemcova,Dmitry Chaplin,25.0,0.11682242990654151,-0.3001166768867158,0.0,0.0,0.0,0,False,,Eliminated Week 5,8
12,3,-1.4459459459459456,Romeo__Chelsie Hightower,Romeo,Chelsie Hightower,20.0,0.09345794392523321,-0.6830241611904614,0.0,0.0,0.0,0,False,,Eliminated Week 8,5
12,3,-1.4459459459459456,Wendy Williams__Tony Dovolani,Wendy Williams,Tony Dovolani,15.0,0.07009345794392491,-1.065931645494207,0.0,0.0,0.0,0,False,,Eliminated Week 3,10
12,3,-1.4459459459459456,Kendra Wilkinson__Louis van Amstel,Kendra Wilkinson,Louis van Amstel,23.0,0.10747663551401819,-0.45327967060821406,0.0,0.0,0.0,0,False,,Eliminated Week 7,6
13,3,-1.4000000000000004,David Arquette__Kym Johnson,David Arquette,Kym Johnson,24.0,0.1012658227848097,-0.5190729375091431,0.0,0.0,0.0,0,False,,Eliminated Week 7,6
13,3,-1.4000000000000004,Ricki Lake__Derek Hough,Ricki Lake,Derek Hough,27.0,0.11392405063291092,-0.31417572533447946,0.0,0.0,0.0,0,False,,3rd Place,3
13,3,-1.4000000000000004,J.R. Martinez__Karina Smirnoff,J.R. Martinez,Karina Smirnoff,26.0,0.1097046413502105,-0.3824747960593674,0.0,0.0,0.0,0,False,,1st Place,1
13,3,-1.4000000000000004,Hope Solo__Maksim Chmerkoskiy,Hope Solo,Maksim Chmerkoskiy,24.0,0.1012658227848097,-0.5190729375091431,0.0,0.0,0.0,0,False,,Eliminated Week 9,4
13,3,-1.4000000000000004,Chynna Phillips__Tony Dovolani,Chynna Phillips,Tony Dovolani,26.0,0.1097046413502105,-0.3824747960593674,0.0,0.0,0.0,0,False,,Eliminated Week 4,9
13,3,-1.4000000000000004,Kristin Cavallari__Mark Ballas,Kristin Cavallari,Mark Ballas,24.0,0.1012658227848097,-0.5190729375091431,0.0,0.0,0.0,0,False,,Eliminated Week 3,10
13,3,-1.4000000000000004,Carson Kressley__Anna Trebunskaya,Carson Kressley,Anna Trebunskaya,23.0,0.0970464135021093,-0.5873720082340308,0.0,0.0,0.0,0,False,,Eliminated Week 5,8
13,3,-1.4000000000000004,Chaz Bono__Lacey Schwimmer,Chaz Bono,Lacey Schwimmer,18.0,0.07594936708860728,-0.9288673618584697,0.0,0.0,0.0,0,False,,Eliminated Week 6,7
13,3,-1.4000000000000004,Nancy Grace__Tristan MacManus,Nancy Grace,Tristan MacManus,21.0,0.08860759493670849,-0.7239701496838065,0.0,0.0,0.0,0,False,,Eliminated Week 8,5
13,3,-1.4000000000000004,Rob Kardashian__Cheryl Burke,Rob Kardashian,Cheryl Burke,24.0,0.1012658227848097,-0.5190729375091431,0.0,0.0,0.0,0,False,,2nd Place,2
14,3,-1.451219512195122,William Levy__Cheryl Burke,William Levy,Cheryl Burke,28.0,0.09999999999999963,-0.3784540504542588,0.0,0.0,0.0,0,False,,3rd Place,3
14,3,-1.451219512195122,Jack Wagner__Anna Trebunskaya,Jack Wagner,Anna Trebunskaya,24.0,0.0857142857142854,-0.6247495436070328,0.0,0.0,0.0,0,False,,Eliminated Week 3,11
14,3,-1.451219512195122,Sherri Sheperd__Valentin Chmerkovskiy,Sherri Sheperd,Valentin Chmerkovskiy,24.0,0.0857142857142854,-0.6247495436070328,0.0,0.0,0.0,0,False,,Eliminated Week 4,10
14,3,-1.451219512195122,Jaleel White__Kym Johnson,Jaleel White,Kym Johnson,25.0,0.08928571428571395,-0.5631756703188393,0.0,0.0,0.0,0,False,,Eliminated Week 7,7
14,3,-1.451219512195122,Roshon Fegan__Chelsie Hightower,Roshon Fegan,Chelsie Hightower,25.0,0.08928571428571395,-0.5631756703188393,0.0,0.0,0.0,0,False,,Eliminated Week 8,6
14,3,-1.451219512195122,Melissa Gilbert__Maksim Chmerkoskiy,Melissa Gilbert,Maksim Chmerkoskiy,24.0,0.0857142857142854,-0.6247495436070328,0.0,0.0,0.0,0,False,,Eliminated Week 8,5
14,3,-1.451219512195122,Donald Driver__Peta Murgatroyd,Donald Driver,Peta Murgatroyd,26.0,0.09285714285714251,-0.5016017970306458,0.0,0.0,0.0,0,False,,1st Place,1
14,3,-1.451219512195122,Gavin DeGraw__Karina Smirnoff,Gavin DeGraw,Karina Smirnoff,24.0,0.0857142857142854,-0.6247495436070328,0.0,0.0,0.0,0,False,,Eliminated Week 5,9
14,3,-1.451219512195122,Gladys Knight__Tristan MacManus,Gladys Knight,Tristan MacManus,24.0,0.0857142857142854,-0.6247495436070328,0.0,0.0,0.0,0,False,,Eliminated Week 6,8
14,3,-1.451219512195122,Katherine Jenkins__Mark Ballas,Katherine Jenkins,Mark Ballas,29.0,0.10357142857142819,-0.31688017716606526,0.0,0.0,0.0,0,False,,2nd Place,2
14,3,-1.451219512195122,Maria Menounos__Derek Hough,Maria Menounos,Derek Hough,27.0,0.09642857142857107,-0.4400279237424523,0.0,0.0,0.0,0,False,,Eliminated Week 9,4
15,3,-1.5060240963855422,Gilles Marini__Peta Murgatroyd,Gilles Marini,Peta Murgatroyd,25.5,0.09172661870503564,-0.5447582128094686,0.0,0.0,0.0,0,False,,Eliminated Week 8,6
